sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,is_anomaly
9.137008896880378,12.984014251190423,14.208002678113965,18.43803516032951,18.82778219758591,21.857461279005683,20.54434849913193,22.169019928728797,26.759037476746478,26.651413762611778,30.80094566704006,35.19819184532112,37.32239930179502,37.233764173053906,38.27418776599729,42.05930601049899,39.27414470013346,44.6590185474319,50.97972454553045,51.36234906501966,0
10.252910977502559,9.344711875565098,12.73039216180627,15.459521369087266,18.65226782055061,21.529987956963225,22.452143734756074,26.482678554377227,25.60482873513565,25.02203261389896,33.9540804637455,28.771434618657267,33.58298160346383,39.388735122476646,38.24269300403706,40.00084915999436,42.989292304255635,49.238829889341595,48.811979644382795,47.88213369292903,0
8.248217685402846,10.27715347874646,10.116026460128706,15.95392027997682,16.844146901625983,20.027555367991685,21.848603743400044,22.960850767765574,28.447370011681883,32.63134242090152,30.23317461459743,36.533716434874094,31.998121235365765,37.08970371398855,39.57965732939312,41.459130315101966,41.163870517122184,48.34111189402994,48.893477089324946,51.09432777323825,0
4.766528162811861,10.106465911912617,11.900383802360572,17.454236340938394,19.706727542309626,21.024631606076575,19.459764390109605,27.598977278165016,25.78271891843508,31.224463462627284,31.69311373515903,34.538636208276635,36.818395841026295,37.808862640884584,37.47488496918844,42.24934860219314,43.95375182711777,47.5761856016301,45.30561427088595,50.134642492417036,0
8.903473471040378,15.766601615864893,13.858644025849658,13.266011502696031,17.948325165255394,22.50103690280722,24.18699864483525,23.955108066463907,25.571070941611865,26.74176118345751,32.22736216110846,34.40434733367795,36.89080202606303,32.423318899343826,39.35476322034648,41.939233379506796,47.39433962778942,46.59719007784162,47.72755327753198,50.76260547632776,0
10.805823510165503,15.717600525564777,12.683921342591592,10.553780653655963,16.21826854245662,21.850921189056084,22.797708485058592,24.553131429805408,27.61266722828426,30.261277079291464,31.09228903027453,33.86834737431021,32.823005205130656,37.511964065945655,37.66431636793819,39.565570199473605,44.82157801018034,41.75845706274353,46.97275698491431,53.059772050530995,0
9.75595055899479,11.880714809540484,15.758098565284792,17.752924047344244,16.304197679660856,19.223339306659955,20.867602410794674,25.163366827371508,27.8033887073254,27.986399065059835,30.28270817073482,31.666499149177373,33.99621339891066,37.82997545707555,38.88313749101178,44.77364644768157,45.16176610953472,48.15765243025927,51.832694051451504,48.740645825407704,0
13.631856579482335,14.725554022799573,14.808515277924137,16.943607215582574,21.43942418572709,21.77579183329753,24.438470171434542,22.86324968890893,25.717177163358553,31.675741552943393,27.633877083250244,30.927218159148506,34.247814476418085,36.25664571068688,34.70739084063588,40.91007141320663,43.39980923628629,46.63799711095361,46.42536238288549,49.48827189072716,0
9.406069233720096,14.148123294477509,12.822517722659331,14.442171091409431,16.403495498083494,20.402795463864777,23.585579348021312,22.485554259419967,30.833709545014294,28.69621434242031,32.115159941411456,34.56204566006514,33.71436655157424,37.53811620680111,39.30351235891288,40.30929467141438,43.81598076882445,43.442743038135035,45.663438623739246,49.6462616417067,0
9.528648257382576,13.66862048704251,11.401851026297088,12.765958615657066,17.717224834022495,20.471331423809673,22.156061532712688,24.403198447425236,28.973573795292968,28.932176582500077,28.32108547365067,33.416339819107264,35.66424374883915,37.153252847077134,43.263751018055856,44.34905059038048,43.10343106417176,44.21472571883303,46.75058062226793,48.41023453097603,0
6.598516504394187,12.64732182760003,11.830331621183143,16.836760510243273,16.69559256555781,19.255372609426036,19.76559445638396,22.760015616036114,27.492529714420783,28.338372200183695,32.25996853866533,38.65425465133745,32.70119195696209,38.86121157703412,41.96317441496102,38.66010669687727,43.97746701844466,45.64335436786394,48.66325936261812,53.605901304232525,0
11.109958293477302,11.32432133595178,13.542604707639297,14.822229459170588,19.24084707667827,23.56941522449348,22.27723059761843,26.74253884248991,23.842680991436886,28.552210178864794,30.18036746254034,33.34367043474558,35.018844137349916,37.840343580779106,36.14869177033744,42.235859906365704,43.62148240955369,48.05830683252397,46.31029784288691,51.54146781491538,0
12.487005054696349,12.89166117889267,14.276685678562346,17.252822540239766,18.85850042962524,23.22228211325703,24.846787309045542,24.904170590447066,23.59261528611905,27.158902543138076,31.903281048685688,33.28880981702984,34.14743454715283,31.307708515379083,37.28874208379504,45.830937011131184,41.755677074156175,47.46795240046124,45.976591104546024,46.339407513945005,0
8.056190286655111,13.802711335249262,14.393181844268655,16.864406733239278,17.204392273445258,20.839728662125264,23.176711306624593,24.644636290322364,25.554076573246228,25.43821679941425,32.74931163854993,33.82334196328734,34.91476682556567,34.07099835582236,42.395656112126055,38.930327553208336,44.98752670021542,46.40761737122207,44.7033775193025,49.913461873400095,0
14.41081853484583,11.746340952667671,11.465413671659023,15.397943765277603,17.95540051421538,21.655820577502997,24.005939110462684,23.364617373090795,25.008715086784402,30.194925240228034,34.13415808741262,29.945406411028856,35.157528463630804,39.443503713335076,36.17403516421561,41.189906423371475,46.319461353098234,46.78878566382298,46.19591619638373,52.13706602170304,0
14.020369074821549,13.907890843580759,16.67729426937628,17.15091774915637,18.52083314996629,16.707603539699704,23.522966932706385,27.630360820986272,23.53052411839616,26.62012639679217,29.29137458003664,33.284521392931346,34.142310240207735,38.3630906884065,39.2654631291253,39.22137753676884,45.508647636864,45.509880551012905,49.036057799971616,43.662448573530966,0
8.971364352209074,9.56112282864226,13.50411075584139,19.357947525554412,19.034120940858394,20.89407640371166,21.00772586081036,25.517753577405575,30.233442574196044,32.00955538491324,28.246234891415913,34.04750076250025,36.87697726712495,40.203097647237506,38.01836052277599,38.70110424730296,44.619788988959954,45.302509650182294,47.79623500600904,46.58750165550172,0
9.681165860364288,13.079103482502362,15.562166832017681,12.624702471951995,16.808013565995687,21.575472825843562,22.109835071140104,24.273539539108963,28.729955950645376,25.936710140325065,29.95631260580637,35.6750514413816,33.4080677660958,35.7315440611855,40.91290274322637,38.53074686501745,42.260570683492,46.59742791041937,47.850396180709296,49.10989952942666,0
9.402543110990834,10.891462998618675,17.046900677545533,14.449220583264257,17.475426273864294,22.736075063377672,21.875421961873087,25.75782382617705,23.63827056465859,26.398345231109545,36.22958026925853,34.78913264140961,33.723219709530035,36.06404143252589,40.0413721919244,43.62123411845488,39.009957882469486,44.604878405218564,49.50424529460432,48.380613536498,0
14.635128093325326,13.812786161058037,12.774403322422677,17.468167801078184,19.875583780050256,22.2790921781584,21.117916015575293,24.187035792569414,24.225024692442915,27.953623075475775,28.43950458670477,30.540889716455645,39.56435429860902,39.630176286876285,39.08707545754447,39.53750248188717,41.18652732115024,45.12681679479095,48.654293620284164,51.40344602662467,0
11.663128794091481,13.181996444449139,14.627649009597686,18.29868571523749,19.593898350136328,21.492207654408073,20.19339592758518,24.82129813760581,27.309409664389996,28.813919936647004,32.391918471135575,34.280889527580385,35.69493621587062,35.02524652540081,40.39683809557229,38.23211429993925,42.81094626985945,48.06100413874942,48.46380821476541,51.41496381662376,0
9.063646161747592,15.27157035470358,15.59741924195887,13.846074550535967,20.891749775811018,22.11193601346718,20.152023740500773,24.821072705242074,24.07175683527312,26.99242563722334,27.71167244301496,31.91957349927791,36.66315840005372,36.93481190618614,41.619138565504606,41.58779067448048,44.281651430684015,45.41023498889652,45.99687803022102,47.19611258191819,0
7.248744183483736,11.027821408643076,14.229947467314291,15.172104842073916,19.458797014591294,20.33445587414326,22.298092006126335,24.619153863954903,27.85570886539473,30.61116194275204,31.611814019884314,34.16540841054924,38.34483443588961,33.32416679492163,40.34400614526392,42.4982041404285,42.141048158108106,43.195132689859356,49.75864071340858,51.69157824335306,0
8.164875829012482,9.86599539334492,16.36479437162096,15.80268765312159,17.549470761899396,23.361709607304014,24.245626615306186,23.738016170688528,23.675063760128115,25.764762930216335,30.711002394989798,30.321644610324483,36.28919367560431,39.762387932745575,41.92499886240117,43.87028189813649,45.56012818218404,45.69414196948937,46.84549329124521,49.743821224252784,0
9.588646739867572,9.785132895026312,14.341195646249332,19.53632541185767,19.61614435237962,20.269366109102652,22.37948659068281,27.469236624121006,25.005359869186243,29.300769860084433,33.730242943821224,30.849210117614067,33.528712562050295,37.396270671050964,38.52415775299426,43.24985273435739,41.5710950347756,46.54950340132239,49.52026979077844,50.15291735527884,0
7.195620253501663,11.724279109636445,16.498590643848203,17.746958261252818,19.65283156599031,18.221743940422964,24.918196756567916,20.756962764519802,24.948982723348017,32.19385384501214,30.49427537333838,33.26970744941598,37.178757987310874,35.602772173265826,38.66609119433994,43.98338109847918,46.51328786572049,46.234726879352905,46.95863806260489,52.32404634926279,0
8.340455783209912,8.66251191361465,14.867556390042791,16.594604746839117,19.63379377140685,25.597101176992975,17.89038570329427,24.141367481061657,24.299365089037053,27.698364862640233,27.48919695427464,30.87724001119127,32.26794536656895,34.33835472468064,41.88852127616818,43.35168229376798,45.04324653902491,47.06351088667554,50.9900019572405,46.221165718279295,0
9.21005930903542,10.776349067208763,16.950612669027493,17.710665461108526,17.982827861781825,23.00159398628861,22.365546924968445,27.77489675697377,27.01600356754701,30.502150462451652,30.522100174977314,35.234426513954595,35.7224856698209,39.26632440356655,42.094265480738365,47.9688874833156,43.94400006626349,45.62037704836475,47.64940803304113,48.74570494091391,0
10.334231011116188,11.660886265664528,13.911833769463206,17.47428503120939,16.317666461162993,20.659340655409842,22.628767727651553,22.049255893955316,26.089530043938932,26.599676862087847,30.08510626833777,31.988034621645216,35.1546568594344,36.749207878253245,38.905335538318155,43.838679487403965,45.46187065467303,42.41329408676076,47.609941795203746,52.1346356023541,0
10.893118185757356,7.943888507191041,11.353194460031439,14.685610049662836,11.963005474705074,20.87980458384961,24.538474883746833,24.271426659541696,23.561294653936486,30.448211863596857,31.045482868617526,33.86922267910051,34.421573958408885,33.95984754337256,35.08290902462476,41.87476232554799,41.78474997508301,45.05169877215378,50.09594564982578,50.17764066993152,0
5.20981465437823,15.348316343870579,15.314655003313886,15.067078644233764,18.152282133127695,17.420861488395264,22.297074959158902,23.33098967717613,29.04026715129239,27.687679002157157,27.35415986661457,34.96435057714899,36.40329326098292,37.128013120020114,39.85621794059785,38.2296951104313,47.01852896955678,44.797703646031735,46.40944377064328,49.624206922165584,0
6.950174298929589,11.274144990095554,14.987288632452657,14.76499657604965,18.86087659060064,16.115066909438415,22.264212438083934,27.79783860430337,27.570536444148324,28.615106945734464,31.93415070378821,34.934813594918225,35.12716449792743,38.435285919001295,41.17038208722353,45.33865149298251,43.151780934726126,47.00191472868032,47.68611244999528,50.50752603366517,0
6.075348197182997,13.275039352570428,16.14170907407935,14.231688395569101,16.17949534322115,19.433096462299343,23.079292770613257,24.38849575065762,28.223058235855444,28.349387336546222,32.15231193185532,30.334729719877565,35.68877916627391,37.32000670808672,40.57325385288676,41.788936513143135,43.269653097502115,48.81999131924215,45.366671605265566,52.81441690984977,0
13.667236775835468,8.943915217205749,15.143976584163168,20.570986281449535,17.86536907506491,20.31188598208241,22.265880229902272,24.59616062331698,24.912239222302073,29.025559033170605,32.99099516760339,32.540636314844605,36.10259250159171,39.310550322040456,41.552977958782805,40.83175998524466,45.31215665510443,45.297249425689905,50.21680731104875,49.67857197897639,0
9.189471408403593,12.11812387308983,13.943949436842233,13.91178950139791,18.483899517490876,22.975445990119397,21.847827412509872,22.740720759680592,29.51081827418556,29.409227426657583,28.207696317740794,30.694023442512208,37.465631142493756,36.2156106805271,36.42421705147501,41.95167533094744,43.611591648167014,47.70169336281863,49.11592880645666,51.932441296547374,0
9.154410838208737,10.67023907377677,14.975816245312537,19.766777708788005,23.002198529213633,21.54239011559703,18.12278789681008,25.76059711017225,32.022558545956414,27.910131908197577,32.21396626511133,33.86982321620486,34.0209048069744,37.98191167242067,38.974015879517644,43.428898848185725,41.909448886254445,45.4986663547901,48.793502706959565,51.6397265616282,0
9.742630074764456,14.109168622679519,11.158664928288912,17.851063113945656,19.96400926938948,23.141666034676945,22.59018632033173,26.762995920907642,29.812960190273085,23.79663470589111,34.58653762855273,32.0092399289427,35.009617400251976,38.739751770022444,42.87620316957889,41.840322950376816,43.697104731992454,48.384263968438624,48.51112291162241,45.727894770508726,0
