temp,humidity,pressure,co2,light,vibration,sound,occupancy,is_anomaly
-0.29250617796054396,-0.6414684065538354,0.6587368620285596,-0.769354624941256,-0.3606066618435628,0.8863451802363769,0.9598053900930352,-0.18054006202209988,0
-0.09885035730575098,1.074154113717853,-0.5554259763334423,0.2505623175725006,1.328767826826788,2.343451213139245,0.7692027777126341,0.484897990309283,0
0.6789720437095923,0.04229835601031842,0.511769766794615,-0.5127269015060137,0.21785842727555296,1.1625453486545296,0.7174863497280476,0.11642223416335767,0
0.06157196673417498,0.8829964460988584,1.1600887479232802,1.998239647228698,1.421995310479022,0.918965054339991,1.4021502868889726,1.5579961265344424,0
0.6217961505820129,0.05712994042209241,0.1338789400715077,1.572629494176393,1.0896399329572544,0.2801639405397994,1.0195883548380116,2.000176172428087,0
-0.03918606359692817,0.435228957764824,0.3406438536590206,0.9508161096600483,1.7131503217547632,1.2985962747836022,-10.447727987105772,2.519575586697342,1
1.0178562432949179,0.8897258586812233,0.11701216911293777,2.1002999933667525,1.014526317476584,2.0442102488884664,2.3891243588862547,1.3911693212358303,0
0.684924155848744,0.22576948116054796,0.9001911561538629,2.6435052512379196,1.3782869837606304,1.4431667668441333,0.9924828100289764,1.8288267002393592,0
-0.5719472921643481,0.3040420805302935,-0.45728157426289195,2.3310543464356845,1.1861591065859816,1.5129928800194858,1.9995687193897462,1.7935638878344053,0
1.0198972044467525,-0.10128751052270935,0.6401397141388184,2.5441312223566,1.28437916976984,1.3158295316441526,0.3941842229305097,1.6338271731175742,0
0.774941703166212,1.180176137274417,0.4818242063965672,3.2774460251012596,1.732336161669619,1.1662652263186544,2.351161116923444,1.6288199967644035,0
,0.39373002842642063,0.23381819264818693,1.6464112316824164,1.3012452546504554,1.5095718350840075,1.3917346090285343,2.0843973255310306,0
0.4872136817597777,0.3783025958643251,0.5008737550647389,2.80267704170997,2.626609161956402,1.5708050332059504,1.3390156815865764,1.8380198950101212,0
0.8152983689991407,1.1485058636007066,0.7986113833270512,3.8366611319954127,2.8109736579831184,2.116940570141758,1.4397453841178254,2.5503684903952553,0
,0.9127519222841836,0.5679535075071411,2.2137479470671497,0.9951086892343326,-3.475395695930085,0.7847949717460463,1.3300415566041672,1
0.2085897336188164,0.7395958086983307,0.8371637735123617,2.3652061473136987,1.0677368423926616,0.4664362390201042,0.6806572823239485,1.7282463308565172,0
-0.010287897881858132,0.60000146015617,0.6753641886013818,4.270727444451975,2.484692403833549,0.7638027870037997,1.2264116314512143,2.3745285257800193,0
0.8825407516341774,0.7802170377828127,0.0625917039954551,2.3758752414500437,1.8289043046562274,1.4657382469650102,0.9482139682638834,2.3763324691283527,0
0.5676633189048917,-0.4571364268581226,0.7783739000303815,1.6642740712920727,1.779538822093707,1.178590612872516,0.7480195403365855,1.3995728656301838,0
1.286955957081625,0.37526750277162735,0.9474504729420953,1.1779603410210344,1.9210738803742675,0.9859375839172844,0.37284232025449926,0.9231994086715448,0
0.6476341079457987,0.21944070742592395,0.827527869374551,0.2593763117699719,0.7911653233745286,1.2193607382523854,0.8642367068377297,0.6155443475454268,0
0.5086062618388443,1.0937557454005047,0.5256793971147888,1.1393794492854181,1.286650738525053,0.8612991917066085,0.7569469008918708,0.9429107670712346,0
0.7696685895817299,0.012203285551154575,0.8034657617573162,0.061883319465125375,0.23369925427916893,1.1404827824945358,0.8201634629770926,1.2888652884499763,0
0.13099044477775967,0.3386871334183202,0.6628471483040289,2.359010751079218,1.516926524557363,0.7452008925906907,1.2922575214489473,1.668324928337622,0
1.1184250321275135,0.751377480497017,0.35074997246867073,0.9082178352880321,0.7934816577933315,1.520703319593978,0.6253256338917678,-0.18720658349519304,0
-0.01092219022998564,0.14818878001751157,-0.6145545757155787,0.7835550527826488,-0.5751024019122555,0.5489910066134036,0.7424816773174974,0.9444875075378625,0
0.38691271070940114,0.038239992636358855,0.781252024887015,-0.22622669161111023,-0.5465866240431289,1.5200511522937186,0.6199113168230146,-0.5732476623617081,0
0.6510315554936899,0.2519142417533895,1.3267327692573039,-0.8471185953501816,-0.8314798631427801,1.0334102420265638,0.2982037285516694,-0.7006782983067704,0
0.7682288268411128,0.28800026530945044,-0.39219279028043796,0.12257950238563725,-0.21020456791507358,0.2213691144496921,0.2863714770794851,1.2493647325837876,0
-0.11531195343454939,0.24252751060524863,0.4162548586823262,-0.37438102332117773,-0.4491614341055603,1.221798863812531,0.3492423642716066,0.03002181553289826,0
-0.3976542298687869,-0.9815898435435874,0.37812526723209156,-1.588172771146816,0.31977425438643914,0.8957375193109776,0.450673835846648,-1.2592438987094614,0
